date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-03-31,204.84,210.28,204.14,208.27,58470078,-2.7118409,-2.5071066,-0.2047343
2026-04-01,210.44,213.58,208.19,210.57,45955395,-2.2436864,-2.4544226,0.2107361
2026-04-02,206.54,212.21,204.9,209.77,31453039,-1.9151473,-2.3465675,0.4314202
2026-04-06,209.8,212.95,209.59,212.79,25385495,-1.3950081,-2.1562556,0.7612475
2026-04-07,211.24,213.97,209.08,213.77,28154557,-0.8934175,-1.903688,1.0102705
2026-04-08,223.79,226.1,219.62,221.25,51092698,0.1064432,-1.5016618,1.6081049
2026-04-09,225.23,233.8,223.27,233.65,65964171,1.8777705,-0.8257753,2.7035458
2026-04-10,235.3,240.43,235.21,238.38,56912842,3.6214855,0.0636769,3.5578086
2026-04-13,237.45,240.0,235.75,239.89,42166150,5.0668293,1.0643073,4.0025219
2026-04-14,241.78,252.18,241.78,249.02,72685026,6.8697986,2.2254056,4.644393
2026-04-15,249.25,250.44,247.2,248.5,43045160,8.1626116,3.4128468,4.7497648
2026-04-16,248.51,250.0,244.2,249.7,41895711,9.1782045,4.5659183,4.6122862
2026-04-17,254.98,256.18,250.11,250.56,52029291,9.9379061,5.6403159,4.2975902
2026-04-20,249.19,250.18,245.36,248.28,39463106,10.237981,6.5598489,3.6781321
2026-04-21,255.09,255.09,249.1,249.91,42922398,10.4864388,7.3451669,3.1412719
2026-04-22,252.44,255.94,250.33,255.36,36065067,10.9963537,8.0754042,2.9209495
2026-04-23,255.39,258.79,253.07,255.08,39091394,11.248209,8.7099652,2.5382438
2026-04-24,259.98,264.5,257.68,263.99,53777353,12.0281159,9.3735953,2.6545206
2026-04-27,263.46,264.15,260.34,261.12,44906840,12.2731358,9.9535034,2.3196323
2026-04-28,258.39,261.03,256.63,259.7,42204447,12.2119617,10.4051951,1.8067666
2026-04-29,257.99,265.91,257.7,263.04,72367910,12.2913044,10.782417,1.5088875
2026-04-30,273.17,273.88,256.16,265.06,100974867,12.3745353,11.1008406,1.2736947
2026-05-01,265.58,273.32,262.74,268.26,50825231,12.5539949,11.3914715,1.1625235
2026-05-04,268.8,276.1,268.8,272.05,49083734,12.8538679,11.6839508,1.1699172
2026-05-05,276.08,278.56,272.38,273.55,41908529,13.0619865,11.9595579,1.1024286
2026-05-06,272.89,277.8,272.21,274.99,44551955,13.1910596,12.2058582,0.9852013
2026-05-07,275.02,276.63,270.49,271.17,35892879,12.8371304,12.3321127,0.5050177
2026-05-08,271.63,274.0,269.95,272.68,34732681,12.5339992,12.37249,0.1615092
2026-05-11,269.83,273.63,268.48,268.99,38176696,11.8593067,12.2698533,-0.4105466
2026-05-12,266.71,267.65,262.63,265.82,36776221,10.9426752,12.0044177,-1.0617425
2026-05-13,264.43,270.72,263.2,270.13,39670915,10.4436314,11.6922604,-1.2486291
2026-05-14,269.15,270.78,266.63,267.22,31338435,9.7014901,11.2941064,-1.5926162
2026-05-15,262.5,264.36,260.89,264.14,40770344,8.7637842,10.7880419,-2.0242578
2026-05-18,263.86,268.85,262.53,264.86,33690787,7.986678,10.2277691,-2.2410912
2026-05-19,262.04,262.25,255.19,259.34,40340697,6.8464759,9.5515105,-2.7050346
2026-05-20,260.05,265.58,259.53,265.01,34933152,6.3274404,8.9066965,-2.5792561
2026-05-21,263.5,269.49,261.37,268.46,36591743,6.1238947,8.3501361,-2.2262414
2026-05-22,268.65,269.79,266.24,266.32,27535526,5.7239214,7.8248932,-2.1009718
2026-05-26,267.94,269.3,262.07,265.29,38028118,5.2631569,7.3125459,-2.049389
2026-05-27,266.15,272.41,265.7,271.85,40061864,5.3654849,6.9231337,-1.5576488
2026-05-28,272.27,274.5,267.44,274.0,40630385,5.5560212,6.6497112,-1.09369
2026-05-29,271.29,274.75,269.64,270.64,54749561,5.3739512,6.3945592,-1.020608
2026-06-01,266.29,266.63,260.7,261.26,53604380,4.4218,6.0000074,-1.5782074
2026-06-02,257.16,261.2,254.37,256.52,41810982,3.247302,5.4494663,-2.2021643
2026-06-03,254.7,257.09,247.71,250.02,51394191,1.7715865,4.7138903,-2.9423038
2026-06-04,253.12,255.83,251.75,253.79,35609769,0.8959509,3.9503024,-3.0543516
2026-06-05,254.26,256.38,245.78,246.03,55607844,-0.41933,3.0763759,-3.495706
