date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-03-16,126.76,126.98,124.83,125.99,20463183,0.4532793,0.7860762,-0.3327969
2026-03-17,126.65,127.19,124.86,125.08,19895029,0.3816102,0.705183,-0.3235728
2026-03-18,124.33,124.61,121.83,121.98,19734864,0.0738169,0.5789098,-0.5050929
2026-03-19,122.4,122.75,119.27,121.09,17927685,-0.23917,0.4152938,-0.6544639
2026-03-20,120.63,121.3,118.02,119.02,57545642,-0.6467904,0.202877,-0.8496674
2026-03-23,120.48,121.13,119.04,120.72,22181469,-0.8231677,-0.0023319,-0.8208357
2026-03-24,120.62,124.11,120.49,122.05,17269594,-0.8458773,-0.171041,-0.6748363
2026-03-25,122.81,123.48,121.78,123.06,16597269,-0.7734603,-0.2915249,-0.4819355
2026-03-26,123.61,123.8,121.79,122.18,16442510,-0.7781085,-0.3888416,-0.3892669
2026-03-27,122.03,124.27,121.82,122.89,16543336,-0.7162446,-0.4543222,-0.2619224
2026-03-30,123.71,125.26,123.14,123.5,20428908,-0.6109525,-0.4856483,-0.1253043
2026-03-31,123.43,125.0,122.84,124.28,21330350,-0.4592741,-0.4803734,0.0210994
2026-04-01,123.8,125.23,123.13,124.74,17039653,-0.2985086,-0.4440005,0.1454918
2026-04-02,125.15,125.9,124.15,125.79,11898351,-0.0853903,-0.3722784,0.2868881
2026-04-06,125.81,126.98,125.37,126.79,10850380,0.1623279,-0.2653572,0.4276851
2026-04-07,126.19,126.36,121.79,122.49,16076013,0.0115393,-0.2099779,0.2215172
2026-04-08,122.28,127.3,121.33,127.26,20194264,0.2737815,-0.113226,0.3870074
2026-04-09,127.08,129.69,126.82,129.13,13853072,0.6252956,0.0344783,0.5908172
2026-04-10,128.72,128.93,126.22,126.77,13893956,0.7053104,0.1686447,0.5366656
2026-04-13,126.29,126.3,123.95,124.57,14510625,0.5844637,0.2518085,0.3326552
2026-04-14,123.15,125.2,122.54,125.05,15320783,0.5214134,0.3057295,0.2156839
2026-04-15,124.63,125.07,123.18,124.76,17001399,0.442939,0.3331714,0.1097676
2026-04-16,124.33,125.94,123.96,124.82,18324542,0.3811948,0.3427761,0.0384187
2026-04-17,124.57,127.57,123.37,127.5,24763651,0.5422648,0.3826738,0.159591
2026-04-20,127.87,129.47,127.32,127.92,18933585,0.6957839,0.4452958,0.250488
2026-04-21,127.83,129.77,127.48,129.6,17312386,0.9421503,0.5446667,0.3974836
2026-04-22,130.0,130.45,128.84,129.98,17624490,1.154749,0.6666832,0.4880658
2026-04-23,130.57,132.46,130.49,132.03,16375999,1.4716882,0.8276842,0.644004
2026-04-24,131.94,132.12,129.28,129.92,16016319,1.5349119,0.9691297,0.5657822
2026-04-27,129.62,129.81,127.4,127.59,17029468,1.3810854,1.0515209,0.3295645
2026-04-28,129.34,129.77,126.78,127.59,16341768,1.2448271,1.0901821,0.154645
2026-04-29,126.68,128.08,125.91,128.01,16538798,1.1573903,1.1036238,0.0537665
2026-04-30,128.02,132.43,127.95,131.93,19867700,1.3884026,1.1605795,0.2278231
2026-05-01,131.92,133.37,130.98,131.6,10480869,1.5272481,1.2339132,0.2933348
2026-05-04,130.41,131.75,129.68,130.33,10340667,1.5173151,1.2905936,0.2267215
2026-05-05,130.51,131.73,130.3,130.79,10637307,1.5289366,1.3382622,0.1906744
2026-05-06,130.86,131.15,129.53,130.08,16371545,1.4639799,1.3634057,0.1005741
